file,is_real
../dataset/IIIT-CFW1.0/realFaces/RowanAtkinson0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RussellCrowe0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PabloPicasso0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MichaelJackson0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/EmmaWatson0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MalcolmX0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JohnnyDepp0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PabloPicasso0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MichaelPhelps0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/NicoleKidman0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AdolfHitler0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JawaharlalNehru0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BarackObama0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Pele0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/GeorgeClooney0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JawaharlalNehru0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DwayneJohnson0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DavidBeckham0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Pele0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JohnFKennedy0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PrincessDiana0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/TomCruise0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BruceWillis0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/NicoleKidman0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RussellCrowe0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AishwaryaRai0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LouisArmstrong0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LucianoPavarotti0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Amitabhbachan0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DwayneJohnson0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KateMiddleton0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RussellCrowe0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/GeorgeClooney0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LionelMessi0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PrincessDiana0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KimJongUn0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BradPitt0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RafaelNadal0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MarilynMonroe0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AngelaMerkel0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Shakira0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AdolfHitler0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DanielRadicliffe0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/NarendraModi0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Rajinikanth0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DanielCraig0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JackieChan0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DalaiLama0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/ElvisPresley0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KatrinaKaif0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KatrinaKaif0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MotherTeresa0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/SelenaGomez0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LucianoPavarotti0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/UsainBolt0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LaluPrasadYadav0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MorganFreeman0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AbrahamLincoln0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/WinstonChurchill0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/GeorgeClooney0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RussellCrowe0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JackieChan0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/QuentinTarantino0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/QueenElizabethII0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MattDamon0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LucianoPavarotti0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JackieChan0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JohnnyDepp0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BhagatSingh0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KimJongUn0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PeterJackson0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/SachinTendulkar0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/SachinTendulkar0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/QueenElizabethII0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MargaretThatcher0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AishwaryaRai0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DanielRadicliffe0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BarackObama0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JohnFKennedy0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BarackObama0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/TaylorSwift0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/VladimirPutin0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Jay-Z0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MichaelJackson0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MotherTeresa0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Rajinikanth0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/CharlieChaplin0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AdolfHitler0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MahatmaGandhi0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Pele0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MeganFox0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JohnnyDepp0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JKRowling0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Jay-Z0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/OprahWinfrey0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/NelsonMandela0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RobertDowneyJr0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RowanAtkinson0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PeterSellers0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/TomCruise0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Beyonce0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BillGates0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/ElvisPresley0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PeterJackson0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BruceWillis0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BillGates0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/ArnoldSchwazegger0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MotherTeresa0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/CharlieChaplin0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Pele0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/ElvisPresley0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RobynRihannaFenty0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RowanAtkinson0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/CurtisJamesJacksonIII0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/SylvesterStallone0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AngelinaJolie0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Shakira0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KateMiddleton0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KateMiddleton0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/StephenHawking0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/ManmohanSingh0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MarilynMonroe0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PopeJohnPaulII0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/NelsonMandela0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PabloPicasso0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/NarendraModi0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/CheGuevara0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RobertDowneyJr0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PrinceCharles0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MarilynMonroe0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/ManmohanSingh0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JohnFKennedy0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Jay-Z0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/QueenElizabethII0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/StephenHawking0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/SteveJobs0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/QuentinTarantino0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AngelaMerkel0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/HillaryClinton0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KimJongUn0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AngelaMerkel0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RafaelNadal0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/HughJackman0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LionelMessi0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AngelinaJolie0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RobertDowneyJr0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LanceArmstrong0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AlbertEinstein0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MarkZuckerberg0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/PaulMcCartney0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/HillaryClinton0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RafaelNadal0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/TomCruise0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MargaretThatcher0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JohnnyDepp0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KateMiddleton0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DwayneJohnson0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/OprahWinfrey0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MahatmaGandhi0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/EmmaWatson0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/NicoleKidman0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/GeorgeClooney0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/QueenElizabethII0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MargaretThatcher0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MichaelPhelps0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KateMiddleton0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/SylvesterStallone0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JackieChan0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MattDamon0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LaluPrasadYadav0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JohnnyDepp0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/TomCruise0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/GeorgeClooney0004.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LucilleBall0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/GeorgeClooney0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LionelMessi0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MichaelJordan0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BruceLee0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DanielCraig0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/TomCruise0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/RafaelNadal0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AlbertEinstein0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DanielRadicliffe0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/ScarlettJohansson0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Rajinikanth0008.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KimJongUn0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/SelenaGomez0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/KatrinaKaif0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Rajinikanth0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/TigerWoods0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JustinBieber0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LeonardoDiCaprio0009.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/DalaiLama0001.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Rajinikanth0005.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/NarendraModi0007.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/Amitabhbachan0003.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/JustinBieber0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/BradPitt0010.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/AngelaMerkel0002.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/LataMangeshkar0006.jpg,1.0
../dataset/IIIT-CFW1.0/realFaces/MahatmaGandhi0002.jpg,1.0
